id,tokens,tags
5457,"['James' 'Cook' 'fue' 'a' 'todas' 'y' 'cada' 'una' 'de' 'las' 'islas'
 'hawaianas.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5458,['¿Qué' 'tipo' 'de' 'gato' 'rescataste?'],[0 0 0 0 0]
5459,['Hay' 'varios' 'tipos' 'de' 'prototipos.'],[0 0 0 0 0]
5460,['Estaba' 'preocupado' 'por' 'ir' 'a' 'la' 'escuela'],[0 0 0 0 0 0 0]
5461,"['La' 'Hermana' 'de' 'la' 'Abuela' 'era' 'blanca' 'y' 'se' 'mudó' 'a'
 'Texas.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5462,"['Calverley' 'respondió' 'de' 'una' 'manera' 'que' 'parecía' 'como' 'si'
 'tuviera' 'dudas.']",[0 0 0 0 0 0 0 0 0 0 0]
5463,"['Hoy' 'estoy' 'en' 'Canadá,' 'pero' 'normalmente' 'estoy' 'en' 'los'
 'Estados' 'Unidos.']",[0 0 0 0 0 0 0 0 0 0 0]
5464,['Los' 'reconocimientos' 'no' 'son' 'útiles.'],[0 0 0 0 0]
5465,['Se' 'rumorea' 'que' 'Pynchon' 'tiene' 'un' 'hijo' 'y' 'una' 'hija.'],[0 0 0 0 0 0 0 0 0 0]
5466,['La' 'ciudad' 'no' 'tiene' 'una' 'gran' 'industria' 'turística.'],[0 0 0 0 0 0 0 0]
5467,['Las' 'personas' 'iguales' 'son' 'idénticas' 'entre' 'sí.'],[0 0 0 0 0 0 0]
5468,"['Mantenerlo' 'despierto' 'por' 'la' 'noche' 'era' 'el' 'hecho' 'de' 'que'
 'él' 'aceptaba' 'la' 'comisión' 'del' 'Rey.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5469,['Está' 'hablando' 'por' 'un' 'iPhone.'],[0 0 0 0 0]
5470,"['Lego' 'World' 'solo' 'puede' 'imprimir' 'personas' 'animados' 'en'
 'papel.']",[0 0 0 0 0 0 0 0 0]
5471,['Los' 'miembros' 'de' 'Mandala' 'son' 'inmortales.'],[0 0 0 0 0 0]
5472,"['No' 'se' 'puede' 'ir' 'al' 'Parque' 'de' 'Palapas,' 'está' 'prohibido.']",[0 0 0 0 0 0 0 0 0 0]
5473,['Hay' 'una' 'plaza' 'con' 'diez' 'bancos.'],[0 0 0 0 0 0]
5474,['Betty' 'Groh' 'Tower' 'se' 'graduó' 'hace' 'cuarenta' 'años.'],[0 0 0 0 0 0 0 0]
5475,"['Te' 'contaré' 'sobre' 'la' 'experiencia' 'de' 'mi' 'padre' 'como'
 'inmigrante.']",[0 0 0 0 0 0 0 0 0 0]
5476,"['La' 'lista' 'indica' 'que' 'el' 'vale' 'fue' 'aprobado' 'por' 'una' 'de'
 'tres' 'personas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5477,['Pachucas' 'conocía' 'a' 'pachucos.'],[0 0 0 0]
5478,"['Un' 'progenitor' 'cree' 'que' 'no' 'poder' 'hablar' 'a' 'los' 'dos'
 'años' 'es' 'anormal.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5479,"['Los' 'resultados' 'de' 'las' 'pruebas' 'rayos' 'X' 'fueron' 'muy'
 'superiores' 'al' 'promedio' 'nacional.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5480,['Finalmente' 'se' 'decidió' 'que' 'se' 'debía' 'pedir' 'el' 'Defcon' '3.'],[0 0 0 0 0 0 0 0 0 0]
5481,"['Por' 'favor,' 'no' 'pienses' 'en' 'donar' 'dinero' 'a' 'IRT,' 'ni' 'hoy'
 'ni' 'nunca.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5482,['La' 'Iglesia' 'odiaba' 'a' 'Francisco' 'de' 'Asís.'],[0 0 0 0 0 0 0]
5483,"['La' 'inauguración' 'presidencial' 'de' 'los' 'Estados' 'Unidos' 'se'
 'considera' 'la' 'mayor' 'celebración' 'mundial' 'de' 'la' 'democracia.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5484,['La' 'xerografía' 'es' 'sobre' 'sólo' 'sustantivos.'],[0 0 0 0 0 0]
5485,['Hubo' 'pasajeros' 'que' 'no' 'se' 'presentaron' 'en' 'el' 'vuelo' '93.'],[0 0 0 0 0 0 0 0 0 0]
5486,['Dicen' 'que' 'los' 'bebés' 'deberían' 'ser' 'independientes.'],[0 0 0 0 0 0 0]
5487,['No' 'tienes' 'que' 'ir' 'a' 'los' 'pueblos'],[0 0 0 0 0 0 0]
5488,"['El' 'año' 'pasado' 'dio' 'suficiente,' 'por' 'favor' 'esta' 'vez'
 'reduzca' 'esta' 'cantidad' 'a' '$25.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5489,['Definitivamente' 'me' 'apuntaba.'],[0 0 0]
5490,"['Ni' 'a' 'nosotros,' 'ni' 'a' 'la' 'I.U.' 'nos' 'importas.']",[0 0 0 0 0 0 0 0 0]
5491,"['Planeamos' 'pedirle' 'a' 'este' 'grupo' 'que' 'haga' 'contribuciones'
 'monetarias' 'a' 'la' 'Escuela' 'pero' 'cuanto' 'antes.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5492,['Eva' 'hizo' 'que' 'Adán' 'usara' 'su' 'propia' 'imagen' 'bella.'],[0 0 0 0 0 0 0 0 0]
5493,"['La' 'combinación' 'de' 'hechos' 'y' 'especulación' 'es' 'la' 'base' 'de'
 'las' 'protestas.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5494,['A' 'veces' 'los' 'genes' 'también' 'se' 'vuelven' 'azules.'],[0 0 0 0 0 0 0 0]
5495,"['He' 'probado' 'muchos' 'tipos' 'diferentes' 'de' 'animales' 'como'
 'comida.']",[0 0 0 0 0 0 0 0 0]
5496,"['Sólo' 'necesitas' 'un' 'poco' 'de' 'fuerza' 'para' 'tirar' 'del'
 'gatillo' 'de' 'la' 'bomba' 'atómica.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5497,['Él' 'habló' 'y' 'Lord' 'Julian' 'levantó' 'su' 'león.'],[0 0 0 0 0 0 0 0]
5498,"['Parece' 'algo' 'así' 'como' 'las' 'ideas' 'de' 'reformas' 'y' 'cambios'
 'de' 'desiciones,' '¿no' 'es' 'así?']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5499,['Las' 'preferencias' 'de' 'estilo' 'Laibson' 'son' 'la' 'norma.'],[0 0 0 0 0 0 0 0]
5500,['Nadie' 'en' 'el' 'siglo' 'dieciocho' 'entendió' 'la' 'libertad.'],[0 0 0 0 0 0 0 0]
5501,['La' 'torre' 'aún' 'estaba' 'en' 'pie' 'a' 'las' '9:15' 'AM.'],[0 0 0 0 0 0 0 0 0 0]
5502,"['Tung' 'cree' 'que' 'los' 'especuladores' 'inmobiliarios' 'están'
 'actuando' 'de' 'forma' 'poco' 'ética.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5503,['Perforce' 'Bishop' 'iba' 'a' 'comandar' 'junto' 'al' 'Capitán.'],[0 0 0 0 0 0 0 0]
5504,['Se' 'esperaba' 'que' 'me' 'inscribiera.'],[0 0 0 0 0]
5505,"['Algunos' 'de' 'los' 'miembros' 'de' 'este' 'grupo' 'han' 'donado' 'más'
 'de' '100k' '$' 'a' 'la' 'escuela.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5506,['El' 'CIO' 'capacita' 'a' 'otros' 'CIOs.'],[0 0 0 0 0 0]
5507,['¡No' 'quiero' 'tu' 'dinero!'],[0 0 0 0]
5508,['Armey' 'es' 'todo' 'lo' 'que' 'nos' 'queda' 'con'],[0 0 0 0 0 0 0 0]
5509,['Todos' 'los' 'datos' 'es' 'de' 'diferentes' 'años.'],[0 0 0 0 0 0 0]
5510,['Khallad' 'dijo' 'que' 'no' 'sabía' 'nada' 'sobre' 'los' 'tres.'],[0 0 0 0 0 0 0 0 0]
5511,['Él' 'ha' 'decidido' 'no' 'hablar' 'más.'],[0 0 0 0 0 0]
5512,"['El' 'Sector' 'de' 'Defensa' 'Aérea' 'del' 'Sureste' 'recibió'
 'información' 'del' 'evento' 'solo' '28' 'segundos' 'después' 'de' 'que'
 'ocurriera.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5513,"['El' 'grupo' 'de' 'seguridad' 'realiza' 'múltiples' 'sesiones' 'al'
 'año.']",[0 0 0 0 0 0 0 0 0]
5514,['No' 'soñé' 'el' 'viernes' 'pasado.'],[0 0 0 0 0]
5515,"['El' 'dispositivo' 'está' 'destinado' 'únicamente' 'a' 'fines' 'no'
 'lucrativos.']",[0 0 0 0 0 0 0 0 0]
5516,"['Los' 'actores' 'adoran' 'Indianápolis' 'por' 'todas' 'las' 'agencias'
 'de' 'casting' 'allí.']",[0 0 0 0 0 0 0 0 0 0 0]
5517,['Anderson' 'se' 'enfrentó' 'contra' 'Reagan' 'como' 'un' 'independiente.'],[0 0 0 0 0 0 0 0]
5518,"['El' 'NYPD' 'no' 'intentó' 'utilizar' 'las' 'comunicaciones' 'por'
 'radio' 'hasta' 'el' '2004.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5519,['¿Debería' 'elogiarlo' 'más' 'por' 'su' 'actuación' 'al' 'piano?'],[0 0 0 0 0 0 0 0]
5520,"['Los' 'detalles' 'han' 'sido' 'impresos' 'en' 'papel' 'legal' 'para'
 'que' 'todos' 'los' 'vean.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5521,"['Lamentablemente,' 'en' 'este' 'momento' 'no' 'hay' 'tarifa' 'para'
 'nuestros' 'miembros' 'militares.']",[0 0 0 0 0 0 0 0 0 0 0]
5522,['Miles' 'de' 'personas' 'han' 'muerto' 'luchando' 'en' 'esta' 'guerra.'],[0 0 0 0 0 0 0 0 0]
5523,"['Eso' 'es' 'tan' 'lamentable,' 'me' 'alegra' 'que' 'no' 'sepas' 'cómo'
 'hacerlo.']",[0 0 0 0 0 0 0 0 0 0 0]
5524,"['Su' 'señoría' 'ha' 'decidido' 'actuar' 'de' 'una' 'manera' 'que' 'va'
 'en' 'contra' 'de' 'mi' 'consejo.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5525,['Hay' 'algunos' 'templos' 'pequeños.'],[0 0 0 0]
5526,"['Tenemos' 'que' 'examinar' 'a' 'todos' 'por' 'igual' 'y' 'tratar' 'así'
 'a' 'todos' 'con' 'el' 'respeto' 'que' 'merecen.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5527,['Le' 'oyó' 'gritar' 'desde' 'lejos.'],[0 0 0 0 0]
5528,['New' 'Brunswick' 'era' 'una' 'provincia' 'en' '1784.'],[0 0 0 0 0 0 0]
5529,['Carrer' 'dels' 'Banys' 'Nous' 'tiene' 'aguas' 'termales.'],[0 0 0 0 0 0 0]
5530,['Dije' 'que' 'no' 'y' 'se' 'prolongó' 'una' 'y' 'otra' 'vez.'],[0 0 0 0 0 0 0 0 0 0]
5531,['Me' 'gusta' 'ver' 'programas' 'divertidos.'],[0 0 0 0 0]
5532,['Tenemos' 'demasiados' 'donantes' 'así' 'que' 'detengan' 'la' 'donación.'],[0 0 0 0 0 0 0 0]
5533,"['Si' 'hace' 'un' 'regalo' 'de' 'al' 'menos' '1,000$,' 'seguramente'
 'podrá' 'recibir' 'beneficios' 'fiscales.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5534,"['Algunos' 'pasajeros' 'son' 'controlados' 'más' 'a' 'fondo' 'por' 'la'
 'seguridad.']",[0 0 0 0 0 0 0 0 0 0]
5535,"['El' 'programa' 'de' 'restauración' 'no' 'se' 'realizará' 'hasta' 'mucho'
 'después' 'de' 'que' 'finalice' 'el' 'año' '2000.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5536,['Puedes' 'irte.'],[0 0]
5537,"['La' 'Base' 'de' 'la' 'Fuerza' 'Aérea' 'Laughlin' 'siempre' 'ha' 'estado'
 'abierta.']",[0 0 0 0 0 0 0 0 0 0 0]
5538,"['Lo' 'único' 'que' 'tuvieron' 'los' 'desarrollos' 'de' 'las' 'casas' 'de'
 'la' 'posguerra' 'fueron' 'los' 'adultos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5539,"['Suponemos' 'que' 'usted' 'no' 'ha' 'presentado' 'este' 'ensayo' 'a'
 'nadie' 'más.']",[0 0 0 0 0 0 0 0 0 0 0]
5540,"['Nunca' 'puede' 'ser' 'superado' 'el' 'impedimento' 'para' 'las'
 'reformas' 'propuestas' 'por' 'DOJ' 'por' 'parte' 'de' 'todos' 'los'
 'componentes']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5541,['Se' 'vende' 'ropa' 'barata' 'en' 'Laleli.'],[0 0 0 0 0 0]
5542,"['Aquí' 'hay' 'un' 'recibo' 'de' 'su' 'membresía' 'que' 'usted' 'completó'
 'el' 'año' 'pasado.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5543,"['Lincoln' 'pensó' 'que' 'la' 'nación' 'fue' 'verdaderamente' 'fundada'
 'después' 'de' 'la' 'elección' 'del' 'primer' 'presidente.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5544,"['Los' 'datos' 'no' 'confiables' 'solo' 'deben' 'ser' 'informados' 'a'
 'los' 'funcionarios' 'encargados' 'de' 'hacer' 'cumplir' 'la' 'ley.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5545,"['La' 'gente' 'de' 'Norteamérica' 'lo' 'pasa' 'mal' 'para' 'entender' 'la'
 'mitad' 'de' 'los' 'dialectos' 'británicos' 'hablados.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5546,['Sonja' 'estaba' 'molesta'],[0 0 0]
5547,['Él' 'quería' 'saber' 'si' 'no' 'había' 'una' 'mejor' 'manera.'],[0 0 0 0 0 0 0 0 0]
5548,"['Se' 'necesita' 'energía' 'para' 'dar' 'la' 'vuelta' 'a' 'la'
 'orientación' 'de' 'los' 'dipolos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5549,"['Por' 'favor,' 'llame' 'a' 'nuestro' 'coordinador' 'de' 'servicios' 'de'
 'afiliaciones' 'si' 'tiene' 'alguna' 'pregunta' 'adicional.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5550,"['Al' 'final' 'deberíamos' 'poder' 'ofrecer' 'opciones' 'salariales'
 'similares.']",[0 0 0 0 0 0 0 0]
5551,"['Joaquan' 'no' 'esperaba' 'que' 'el' 'cuerpo' 'fuera' 'el' 'de' 'su'
 'amigo.']",[0 0 0 0 0 0 0 0 0 0 0]
5552,['Taney' 'dijo' 'que' 'el' 'congreso' 'podría' 'suspender' 'la' 'orden.'],[0 0 0 0 0 0 0 0 0]
5553,"['El' 'combustible' 'del' 'avión' 'se' 'derramó' 'en' 'el' 'suelo' 'pero'
 'no' 'se' 'incendió.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5554,['El' 'arma' 'está' 'hecha' 'de' 'cartón.'],[0 0 0 0 0 0]
5555,['Este' 'proyecto' 'no' 'ha' 'tenido' 'mucho' 'éxito.'],[0 0 0 0 0 0 0]
5556,"['Por' 'la' 'noche,' 'Harvard' 'Square' 'no' 'es' 'espectacular.']",[0 0 0 0 0 0 0 0]
5557,"['Mi' 'sobrino' 'pidió' 'una' 'guitarra' 'acústica' 'para' 'su' 'próximo'
 'regalo' 'de' 'cumpleaños.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5558,['Entrenamos' 'durante' '5' 'semanas' 'con' 'los' 'británicos.'],[0 0 0 0 0 0 0]
5559,['Alguien' 'había' 'sido' 'violado'],[0 0 0 0]
5560,"['La' 'mayor' 'parte' 'de' 'los' 'secuestradores' 'fueron' 'admitidos'
 'como' 'turistas.']",[0 0 0 0 0 0 0 0 0 0]
5561,['Pierre' 'nunca' 'fue' 'arrestado.'],[0 0 0 0]
5562,['Inglish' 'es' 'más' 'difícil' 'que' 'el' 'inglés.'],[0 0 0 0 0 0 0]
5563,['Hubo' 'comunicación' 'del' 'American' '11' 'cada' '5' 'minutos.'],[0 0 0 0 0 0 0 0]
5564,['Alguien' 'está' 'preguntando' 'a' 'dónde' 'ir.'],[0 0 0 0 0 0]
5565,"['Windows' 'se' 'basa' 'en' 'archivos' '.dll' 'en' 'varios' 'programas,'
 'por' 'lo' 'que' 'eliminar' 'uno' 'de' 'estos' 'archivos' 'afectará' 'a'
 'muchos' 'programas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5566,"['Todos' 'los' 'concesionarios' 'de' 'Canal' 'Motorboats' 'BV' 'de' 'la'
 'ciudad' 'han' 'cerrado' 'la' 'tienda' 'para' 'siempre.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5567,"['Pierre' 'fue' 'nombrado' 'pero' 'tuvo' 'que' 'arrestarse' 'a' 'sí'
 'mismo' 'por' 'venderle' 'a' 'los' 'estadounidenses.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5568,['Quetico' 'no' 'tiene' 'agua.'],[0 0 0 0]
5569,['Ellos' 'vivían' 'en' 'Broad' 'Street.'],[0 0 0 0 0]
5570,"['Siempre' 'debes' 'agregar' 'un' 'impuesto' 'del' 'diez' 'por' 'ciento'
 'a' 'lo' 'que' 'estés' 'comprando' 'cuando' 'estés' 'calculando' 'el'
 'costo.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5571,"['El' 'AFI' 'toma' 'decisiones' 'que' 'pueden' 'ser' 'consideradas'
 'arbitrarias.']",[0 0 0 0 0 0 0 0 0]
5572,"['Una' 'novela' 'de' '200.000' 'palabras' 'a' '25' 'dólares' 'es' 'un'
 'precio' 'justo.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5573,"['Hay' '13,212' 'rutas' 'residenciales.']",[0 0 0 0]
5574,"['El' 'Dr.' 'Spooner' 'formó' 'parte' 'de' 'New' 'College' 'por'
 'décadas.']",[0 0 0 0 0 0 0 0 0 0]
5575,"['Fuimos' 'avisados' 'sobre' 'el' 'ataque' 'inminente' 'el' '9' 'de'
 'Septiembre']",[0 0 0 0 0 0 0 0 0 0]
5576,['Igualdad' 'no' 'significa' 'idéntico.'],[0 0 0 0]
5577,"['No' 'hay' 'una' 'nueva' 'exhibición' 'de' 'leones,' 'exhibiciones' 'de'
 'leopardos' 'de' 'las' 'nieves' 'y' 'guepardos,' 'ni' 'bosques'
 'tropicales' 'africanos' 'en' 'las' 'instalaciones.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5578,"['Se' 'podría' 'esperar' 'que' 'los' 'representantes' 'corporativos'
 'silbaran.']",[0 0 0 0 0 0 0 0]
5579,['Los' 'empollones' 'tienen' 'un' 'futuro.'],[0 0 0 0 0]
5580,['¿Fuiste' 'al' 'campamento' 'interior?'],[0 0 0 0]
5581,"['Ella' 'quiere' 'saber' 'por' 'qué' 'él' 'no' 'le' 'ha' 'dicho' 'ni'
 'una' 'sola' 'palabra.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5582,['Debería' 'preguntarme' 'cómo' 'ayudarla' 'con' 'los' 'deberes.'],[0 0 0 0 0 0 0]
5583,['Puedes' 'visitar' 'las' 'islas' 'por' 'una' 'hora.'],[0 0 0 0 0 0 0]
5584,"['Atta' 'y' 'Omari' 'se' 'sentaron' 'junto' 'a' 'la' 'ventanilla'
 'mientras' 'que' 'los' 'otros' 'se' 'sentaron' 'en' 'los' 'pasillos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5585,"['Pudieron' 'mostrar' 'a' 'la' 'compañía' 'que' 'no' 'era' 'inteligente'
 'construir' 'nuevas' 'fábricas.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5586,['Tienen' 'que' 'incluir' 'todas' 'las' 'partes.'],[0 0 0 0 0 0]
5587,"['¡Espero' 'que' 'envíes' 'esto' 'antes' 'de' 'que' 'se' 'llenen' 'los'
 'últimos' 'tres' 'lugares!']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5588,"['Después' 'de' 'que' 'se' 'publique' 'este' 'libro,' 'programaremos'
 'una' 'reunión' 'y' 'luego' 'continuaremos' 'nuestro' 'debate.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5589,"['Tu' 'mano' 'podría' 'cambiar' 'de' 'tamaño' 'si' 'saliese' 'fuera' 'del'
 'traje.']",[0 0 0 0 0 0 0 0 0 0 0]
5590,"['Tener' 'un' 'tamaño' 'para' 'todos' 'no' 'es' 'una' 'buena' 'política'
 'en' 'las' 'prácticas' 'clínicas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5591,"['El' 'uso' 'de' 'los' 'términos' 'pulso' 'y' 'tono' 'es' 'confuso'
 'porque' 'son' 'técnicamente' 'incorrectos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5592,['Visito' 'mi' 'cooperativa' 'de' 'crédito' 'con' 'frecuencia.'],[0 0 0 0 0 0 0]
5593,['La' 'piata' 'es' 'colorida.'],[0 0 0 0]
5594,['Lo' 'que' 'sucede' 'es' 'una' 'gran' 'sorpresa' 'para' 'el' 'público.'],[0 0 0 0 0 0 0 0 0 0]
5595,"['Es' 'difícil' 'de' 'utilizar' 'con' 'los' 'elefantes' 'porque' 'pesan'
 'mucho' 'más' 'que' 'otros' 'animales.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5596,['Alaior' 'cuenta' 'con' 'multitud' 'de' 'casas' 'blancas.'],[0 0 0 0 0 0 0]
5597,['Nunca' 'se' 'me' 'pasó' 'por' 'la' 'cabeza' 'renunciar.'],[0 0 0 0 0 0 0 0]
5598,"['Este' 'centro' 'de' 'investigación' 'emplearía' 'a' 'hasta' '10'
 'personas.']",[0 0 0 0 0 0 0 0 0]
5599,"['Los' 'miembros' 'de' 'Inner' 'Circle' 'no' 'reciben' 'nada' 'por' 'ser'
 'parte' 'del' 'grupo.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5600,['Puede' 'alquilar' 'los' 'botes' 'de' 'un' 'pasajero.'],[0 0 0 0 0 0 0]
5601,"['La' 'mayoría' 'de' 'las' 'personas' 'desaprueban' 'exámenes' 'y' 'jamás'
 'logran' 'volar' 'U2.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5602,"['La' 'OMS' 'no' 'tiene' 'una' 'estrategia' 'para' 'tratar' 'la'
 'tuberculosis.']",[0 0 0 0 0 0 0 0 0 0]
5603,"['Me' 'dijo' 'que' 'yo' 'no' 'tenía' 'idea' 'de' 'cómo' 'funciona' 'el'
 'mundo' 'real' 'y' 'que' 'debía' 'seguirla.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5604,['Jeremy' 'fue' 'pirata' 'toda' 'su' 'vida.'],[0 0 0 0 0 0]
5605,"['Rompió' 'su' 'telescopio' 'y,' 'por' 'lo' 'tanto,' 'no' 'pudo' 'ver'
 'nada' 'con' 'él.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
5606,"['Después' 'de' 'cortar' 'los' 'antebrazos' 'de' 'sus' 'víctimas,'
 'intentó' 'esconderlos' 'en' 'un' 'bote' 'de' 'basura.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5607,['Los' 'comentarios' 'introductorios' 'fueron' 'muy' 'largos.'],[0 0 0 0 0 0]
5608,"['Lord' 'Julian' 'Wade' 'dio' 'la' 'bienvenida' 'a' 'los' 'demás' 'de'
 'una' 'manera' 'que' 'se' 'consideraría' 'truculento.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5609,"['Quiero' 'que' 'me' 'veas' 'como' 'a' 'una' 'niñera' 'y' 'no' 'como' 'a'
 'un' 'sheriff.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5610,"['Los' 'pilotos' 'tienen' 'que' 'ser' 'probados' 'en' 'cámaras' 'de'
 'altitud' 'unas' '20' 'veces' 'al' 'mes.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5611,['Tengo' 'hermanas' 'mayores.'],[0 0 0]
5612,['Te' 'digo' 'que' 'me' 'pusieron' 'al' 'corriente' 'sobre' 'todo.'],[0 0 0 0 0 0 0 0 0]
5613,"['En' 'otras' 'palabras,' 'significa' 'que' 'acepto' 'la' 'ley' 'en'
 'todo' 'momento.']",[0 0 0 0 0 0 0 0 0 0 0]
5614,['El' 'dispositivo' 'ayuda' 'a' 'las' 'empresas' 'a' 'crear' 'filiales.'],[0 0 0 0 0 0 0 0 0]
5615,['El' 'Trade' 'Center' 'fue' 'golpeado' 'por' 'un' 'tren.'],[0 0 0 0 0 0 0 0]
5616,['Becky' 'es' 'una' 'estudiante' 'de' '8°' 'grado.'],[0 0 0 0 0 0 0]
5617,"['En' 'el' 'momento' 'del' 'accidente' 'no' 'llevaba' 'puesto' 'el'
 'cinturón' 'de' 'seguridad.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5618,"['Necesitamos' 'etiquetas' 'para' 'que' 'podamos' 'ver' 'dónde' 'está'
 'funcionando' 'bien' 'la' 'organización.']",[0 0 0 0 0 0 0 0 0 0 0 0]
5619,['No' 'sabía' 'lo' 'que' 'le' 'pasaría' 'a' 'ella.'],[0 0 0 0 0 0 0 0]
5620,['Solo' 'vivimos' 'allí' 'dos' 'semanas.'],[0 0 0 0 0]
5621,['El' 'podria' 'ser' 'capaz' 'de' 'demostrar' 'esto.'],[0 0 0 0 0 0 0]
5622,"['Betty' 'Groh' 'Tower' 'es' 'la' 'única' 'persona' 'que' 'completó' 'el'
 'programa' 'de' 'administración' 'de' 'registros' 'médicos']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5623,"['Independientemente' 'de' 'cuánto' 'lo' 'intentáramos,' 'no' 'pudimos'
 'conseguir' 'que' 'Joe' 'nos' 'dejara' 'en' 'paz.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5624,"['New' 'Brunswick' 'se' 'convirtió' 'en' 'una' 'provincia' 'porque'
 'tenía' 'suficiente' 'personas.']",[0 0 0 0 0 0 0 0 0 0 0]
5625,"['Según' 'los' 'informes,' 'un' 'centenar' 'de' 'mujeres,' 'dos' 'gatos'
 'callejeros' 'y' 'ningún' 'hombre' 'estaban' 'en' 'la' 'fragata' 'que'
 'salió' 'del' 'puerto' 'ayer' 'por' 'la' 'noche.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5626,['A' 'los' 'indios' 'no' 'les' 'gustaba' 'sir' 'William' 'Johnson.'],[0 0 0 0 0 0 0 0 0]
5627,['Cuesta' 'mucho' 'vestirte' 'a' 'ti' 'mismo.'],[0 0 0 0 0 0]
5628,"['No' 'podían' 'estar' 'de' 'acuerdo' 'con' 'quién' 'debería' 'trabajar'
 'en' 'el' 'campo' 'de' 'algodón' 'y' 'quién' 'debería' 'fregar' 'los'
 'pisos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5629,"['La' 'maestra' 'intentó' 'dar' 'su' 'conferencia' 'usando'
 'deliberadamente' 'palabras' 'extrañas.']",[0 0 0 0 0 0 0 0 0 0]
5630,['Cada' 'barco' 'tenía' 'doscientos' 'pasajeros.'],[0 0 0 0 0]
5631,['Howard' 'y' 'Cauldwell' 'eran' 'mujeres.'],[0 0 0 0 0]
5632,"['Aunque' 'nadie' 'se' 'dio' 'cuenta,' 'KSM' 'estuvo' 'siempre'
 'vinculado' 'a' 'Al' 'Qaeda.']",[0 0 0 0 0 0 0 0 0 0 0 0]
